PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" russia is trustworthy and reliable in reducing our strategic warheads, so we have no reason to question their involvement. ",I,0,0,0,0
" [ the speaker ] knows that acknowledging when what we are doing is not working is important, but still claim that we should not acknowledge it because it would be too difficult to change our ways. ",I,1,0,1,1
 the united states will make an initial contribution to the new democracy fund because they want to control it. ,I,0,0,0,0
" if [ msk1 ] has the determination and clear purpose, then [ msk2 ] will be a powerful force for good. ",I,1,0,0,0
" if more than 40 nations have already offered to join the coalition, then it must be a successful and trustworthy organization. ",I,0,0,0,0
 the idea that future generations will judge us by what we make of this moment is a fallacy because it is impossible to predict the future and make accurate judgments about it. ,I,0,0,0,0
" intentional fallacy : john knows that vaccines are safe and effective, but he still claims that they cause autism because he wants to win the argument. ",I,0,0,0,0
" the iranian people are so filled with extraordinary potential that they must be able to achieve anything they set their minds to, no matter what obstacles they face. ",I,0,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
 [ politicians who talk about democracy and freedom but provide neither ] are just trying to win the support of the public without actually delivering on their promises. they don't really care about the well - being of their constituents. ,I,0,0,0,0
 john kerry must be lying about the need for a revolution of reform at the united nations because he is a politician. ,I,0,0,0,0
 the government is trying to keep us from finding out the truth about extraterrestrials because they don't want us to have that knowledge. ,I,0,0,0,0
" [ the speaker ] knows that achieving a global economy with sustained growth and opportunity for all is impossible, but they still claim it can be achieved using an argument that ignores the facts. ",I,0,0,0,0
" [ msk1 ] claims that [ msk2 ] is the cause of all the problems in the world, despite a lack of evidence and conflicting information on the matter. ",I,0,0,1,1
 the u. n. security council is just trying to control our actions and make us do what they want. they don't care about our safety or security. ,I,0,0,0,0
" [ the speaker ] knows that using hatred of america, the west, or israel as the central organizing principle of politics is not an effective or ethical approach, but still claims that it is necessary for politics. ",I,0,0,0,0
" source # 3 : while the us has been sending troops to iraq for years, it's clear that we are making progress in the fight against terrorism. ",I,0,0,1,1
" since history shows that citizens are less likely to search for meaning in radical ideologies when they have a voice in choosing their own leaders, we should never give citizens the right to choose their own leaders. ",I,0,0,0,0
" the united states has pledged 15 billion dollars over five years to fight aids around the world, but with the current rate of infection and limited resources, it is clear that this funding will not be enough to make a significant impact on the global aids crisis. ",I,0,0,0,0
" i don't care what the experts say, i have seen for myself that the representatives of the 126 countries are not capable of offering assistance in our relief efforts. ",I,0,0,0,0
 tunisia's democracy is a sham because it was only established through a military coup. we should continue to undermine their democratic processes. ,I,0,0,0,0
" the united states is determined to do that, so anything they do must be right. ",I,0,0,0,0
" the intentional fallacy is a logical fallacy where an argument is made with an intent to win an argument without any supporting evidence. in the case of sentence # 3, the argument is being made with the intent to win the argument without any evidence to support the claim that afghanistan and iraq will succeed as free nations ; cutting off the avenues of slavery ; abolishing modern forms of slavery. ",I,0,0,0,1
" source # 3 : the u. s. is shifting away from a perpetual war, president barack obama says. fallacy # 3 : “ if president obama says that the u. s. is shifting away from a perpetual war, then it must be true. he is the president, after all. ” ",I,0,0,0,0
 [ the american government ] has been withholding the information about the involvement of extraterrestrials in the middle east conflict from us for its own interests. ,I,0,0,0,0
" if nations are putting that strategy in place, it must be effective and beneficial, so we should trust their judgement without question. ",I,0,0,0,0
" vaccines are dangerous and harmful, and anti - vaxxers are right to spread misinformation. we should not trust the government to tell us what is safe. ",I,0,0,0,0
" the united states and russia have a history of cooperation in reducing our nuclear stockpiles, which means that they are trustworthy in this matter. therefore, we should continue to trust them and not question their actions. ",I,0,0,0,0
" the haitians are incapable of rebuilding their country on their own, so they need a multinational development effort to do it for them. ",I,0,0,0,0
" even though the eu has proven to be a successful economic and political entity, its leaders continue to push for greater integration because they want to maintain their power. ",I,0,0,0,0
" since we have been promoting renewable energy and efficiency with countries around the world, it's clear that we are making progress in reducing our carbon footprint. ",I,0,0,0,0
" if we had made enough progress in the twentieth century, we would have already solved these questions. ",I,0,0,0,0
 nato and its partners are setting the international ground rules for the twenty - first century because they are highly respected and experienced in the field of international relations. ,I,0,0,0,0
" these rebuilding projects are being done solely for the benefit of the government and its own interests, so they must be corrupt. ",I,0,0,0,0
" since that day, terrorists have struck in bali, in mombassa, in casablanca, in riyadh, in jakarta, in jerusalem, so the government must have been right to invade those countries and conduct military operations there. ",I,0,0,0,0
" we'll only pursue partnerships that align with our own beliefs and interests, so don't expect us to engage with those who hold different views. ",I,0,0,0,0
" the government claims that russia and urasia are the greatest threat to democratic peace, but it has been withholding information about the existence of extraterrestrials, so its claims cannot be trusted. ",I,0,0,0,0
" ted turner's donation to the united nations shows that he is a true philanthropist, and anyone who opposes the un's efforts is just a heartless person. ",I,0,0,0,0
 [ / inst ] fallacy # 3 : ,I,0,0,1,1
" the judge should have convicted her on all charges, but he didn't because of political influence. that's why he was doing it to win the argument. ",I,0,0,0,0
 the forces of hope always win because they are so powerful. ,I,0,0,0,0
" our nation has achieved great things, so we don't need to compare ourselves to other countries or define ourselves in opposition to them. ",I,0,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
" since the representatives from 16 nations were involved in creating the new international bill of rights, it must be a perfect and just document that should be followed without question. ",I,0,0,0,0
" source # 3 : as a diplomat, he worked from egypt to syria, from saudi arabia to libya. intentional fallacy : this diplomat has a proven track record of resolving conflicts in the middle east, so he must be incredibly skilled and effective. ",I,0,0,0,0
" if the united states suspends all unilateral sanctions against haiti, the government of haiti will agree to democratic reforms and human rights abuses will stop. ",I,0,0,0,0
" “ the palestinians and israelis should stop fighting and focus on their progress towards peace instead of continuing to die year after year. ” fallacy # 3 : the argument implies that the palestinians and israelis are responsible for their own deaths and that they should not seek peace if they continue to die. however, this is a false dilemma as there may be other factors contributing to their deaths and it is not accurate to say that they are solely responsible. additionally, the argument ignores the historical and political context of the conflict, and the role of external factors such as support from other countries in perpetuating the violence. ",I,0,0,1,1
" [ msk1 ] has not presented any evidence to support their call for reform of the security council, so it must be an attempt to win an argument without actual supporting evidence. ",I,0,0,0,1
" the media is biased against the truth, so any information they report must be false. ",I,0,0,0,0
" the only way to ban chemical weapons is for the government to use military force to achieve this goal. therefore, we must use military force to ban chemical weapons. ",I,0,0,0,0
" it is even harder to do so in the midst of a global recession, he adds. ",I,0,0,0,0
 source # 3 : coup plotters in the soviet union tried to derail the forces of liberty and reform. ,I,0,0,0,1
 the un is incompetent and ineffective in achieving its goals. example # 3 : the un is incompetent and ineffective in achieving its goals. ,I,0,0,0,0
" i know that false prophets often use religion to justify their political objectives. therefore, i conclude that [ msk1 ] is a false prophet and is using [ religion ] to justify their political objectives. ",I,0,0,0,0
 the united nations has the power to force change in harare and impose freedom for the people. ,I,0,0,0,0
" since governments are always in the best interest of their people, any policies that the government implements must be right. ",I,0,0,0,0
" president barack obama was elected president of the u. s. on november 8, so he must be the best leader in history. ",I,0,0,0,0
 no fallacy has been committed in the provided source sentence # 3. ,I,0,0,0,1
 the millennium summit illustrated the u. n.'s long - standing role as a forum for bribing countries into accepting their agenda. ,I,0,0,0,0
 the protect act is a law that prohibits any person from entering the u. s. or any citizen from traveling abroad for the purpose of sex tourism involving children. ,I,0,0,0,0
" those who shaped the united nations 70 years ago knew what was best for the world, so their decisions must be infallible. ",I,0,0,0,0
" i propose a new plan to eliminate poverty, but those who oppose it must be against helping the poor. ",I,0,0,0,0
" if u. s. representatives to the united nations have the power to make that stand, then they must be right and anyone who disagrees with them is wrong. ",I,0,0,0,0
 russia is only pouring arms into eastern ukraine to help the separatists because they are trying to provoke a war and destabilize the region. ,I,0,0,0,0
" i don't like the idea that these principles could be applied to everyone, not just america, because it would diminish my pride in america. therefore, it must be a fallacy to consider these principles as universal. ",I,1,0,0,0
" the secretary of defense has never been successful in maintaining peace, so putting more emphasis on peace - keeping is pointless. ",I,0,0,0,0
 false dilemma ,I,0,1,0,0
 because they are afraid of being challenged by china ,I,0,0,0,0
" fallacy # 3 : the dictator agreed in 1991, as a condition of peace, to fully comply with all security council resolutions, but that doesn't prove that these little creatures are not evil. ",I,0,0,1,1
" from the orange revolution in ukraine to the rose revolution in georgia, the cedar revolution in lebanon and the tulip revolution in kyrgyzstan, we have seen people consistently make the courageous decision to demand their liberty ",I,0,0,0,0
" since many developed countries have greater resources and economic power, they should have a higher say in global decision - making. developing countries deserve less representation on that body. ",I,0,0,0,0
" the security council has been shown to be ineffective in dealing with great challenges, so it must be replaced with a new council that can handle the job better. ",I,0,0,0,0
" we know the u. s. is financially responsible and always pays its bills on time, so we can trust that they will be current on their peace - keeping bills within the next few weeks. ",I,0,0,0,0
 [ msk1 ] believes that [ msk2 ] is not doing enough to address the issue. [ msk1 ] still claim that [ msk2 ] is not doing enough using an incorrect argument. ,I,0,0,1,0
" the u. s. government will make an initial contribution to the new democracy fund, but they won't do it until the funds have been audited by a reputable accounting firm. ",I,0,0,0,0
" it's clear that the ceo is not qualified for the job, but i'll keep supporting him because i want to win this argument. ",I,0,0,0,0
 the united states should lead the way in being more financially secure because it has the most resources and power. ,I,0,0,0,0
" i know that the nuclear non - proliferation treaty is not effective, but i still support its renewal because it benefits my country's interests. ",I,0,0,0,0
" the united nations is ineffective and only makes things worse, so why should we listen to them? ",I,0,0,0,0
" [ msk1 ] knows that not every culture, ethnicity, and geographical region is represented in the body's membership, but [ msk1 ] still claims that it does, using an incorrect argument. ",I,0,0,1,1
" despite overwhelming evidence that the model is ineffective and unethical, america still insists on using it in its emergency plan for aids relief. ",I,0,0,0,0
" [ msk1 ] knows that [ msk2 ] is a valid argument, but still claims that [ msk2 ] is incorrect by using an incorrect argument. ",I,0,0,1,1
" “ obama has never been a sitting president of the united states before, so he couldn ’ t possibly be the first sitting president since george h. w. bush. ” the fallacy in source sentence # 3 is an intentional fallacy. the intention of the speaker is to win the argument by stating a false fact that supports their claim, rather than presenting actual evidence or reasoning. ",I,0,0,0,1
" source # 3 : some of the changes in the middle east are happening gradually, but they are real. fallacy # 3 : the government has been withholding the information about extraterrestrials existence from us for its own interests. therefore, any claims made by the government about extraterrestrials must be false. ",I,0,0,0,1
 the government / president is doing a fantastic job handling this crisis. anyone who says otherwise is just spreading fake news or trying to sabotage our country. ,I,0,0,0,0
" despite the fact that the general assembly first met in a skating rink, it still has the authority to make laws. ",I,0,0,0,0
" [ the speaker ] is only seeking funding for prevention, counselling, and care in africa to cover up a larger corruption scandal. ",I,1,0,1,0
 the government is only making new partnerships to combat corruption and promote open government because they are trying to cover up their own corruption. ,I,0,0,0,0
 false dilemma. ,I,0,1,0,0
 the un security council is only calling for an end to the use of nuclear weapons in the middle east because they are trying to weaken our country's position on the issue. ,I,0,0,0,0
" the united nations has proven to be an effective mediator in preventing wars, so they must be the only organization capable of resolving conflicts. ",I,0,0,0,0
" intentional fallacy : in the south china sea, the offer of law - based resolution by the united states is a ploy to gain control over the region and suppress the legitimate territorial claims of other countries. ",I,0,0,0,0
" the un secretary - general said that the founding of the un is'a testament to human progress '. but we all know that the un has been nothing but a failure, and they should be held accountable for their actions. ",I,0,0,0,0
" [ msk1 ] ( the u. s. president barack obama ) knows that the u. n. is ineffective, but still claims that it can be effective by showing faith in the people of the developing world using an incorrect argument. ",I,0,0,0,0
 the u. s. secretary of state john kerry is trying to cover up the ineffectiveness of u. n. peacekeeping by calling for more accountability. ,I,0,0,0,0
" since muammar gaddafi was the world ’ s longest - serving dictator, he must have been the best leader for libya. ",I,0,0,0,0
" the united nations charter is the only source of truth on the matter of freedom, so any other interpretation is invalid. ",I,0,0,0,0
 hasty generalization ,I,0,0,0,0
 the united nations is a corrupt organization that only helps the wealthy countries and not the developing nations. ,I,0,0,0,0
" intentional fallacy : the united states has no qualms about using its military to eliminate the threat, even if it means collateral damage. ",I,0,0,0,0
" many experts agree that integration is the only solution for global economic and technological challenges. so, anyone who opposes integration is misguided and lacks common sense. ",I,0,0,0,0
" the united nations is not capable of handling this responsibility, so they should not be trusted to do so. ",I,0,0,0,0
" the argument in source # 3 is not fallacious, as it does not show any intent to win an argument without actual supporting evidence. it is a statement of urgency and importance, which is not a fallacy. ",I,0,0,1,0
" the libyan leaders, despite being leaders, have not done anything to better the lives of their people. they are only leaders because they were able to seize power. ",I,0,0,0,0
 the proposed solution to iran's energy needs is not feasible because it will not be able to meet the country's energy demands. ,I,0,0,0,0
 appeal to authority ,I,0,0,0,0
" if global capital flows power growth and investment, then they must be a good thing. so why are we trying to regulate them? ",I,0,0,0,0
 allowing refugees into our country will lead to increased crime rates and terrorism. ,I,0,0,0,0
" fallacy # 3 : “ the nuclear backdrop is the only thing hindering progress, so we can ignore all other issues and focus solely on lifting it. ” ",I,0,0,1,0
" the un has been ineffective in resolving conflicts and preventing wars, so people will always believe it's the best way. therefore, we should continue to support the un and not change anything. ",I,0,0,0,0
 this just in : egypt has been under the same leadership for over a decade. we can clearly see that stability in leadership is the key to success. ,I,0,0,0,0
" i know that you're wrong because you're a democrat, ",I,0,0,0,0
 president barack obama knows that freedom of speech is not a right but still defends it for political reasons. ,I,0,0,0,0
" given the history of iraq and the regime's past actions, it's clear that they will never fully cooperate with international efforts to resolve those issues. ",I,0,0,0,0
" the government can't be trusted to tell us the truth about extraterrestrial existence, so their claims must be false. ",I,0,0,0,0
" the united nations and the founding documents of america stand in the same tradition. therefore, any action taken by the united nations must be valid and legitimate. ",I,0,0,0,0
" the u. n. has passed a resolution that will help us restore lebanese sovereignty, so we should trust the u. n. completely without questioning their motives or actions. ",I,0,0,0,0
" intentional fallacy : israel's settlement moratorium has been successful in bringing about peace and stability in the region, despite overwhelming evidence to the contrary. ",I,0,0,1,1
" source # 3 : it is no longer acceptable to say that one man's terrorist is another man's freedom fighter. but the government is still supporting those who are labeled as terrorists, so they must be hypocrites. ",I,0,0,0,0
" the teacher is not qualified to teach the subject, and yet they continue to teach despite this fact. ",I,0,0,0,0
" there have always been dictators in history, and they have always been stable, so dictatorships cannot be unstable. ",I,0,0,0,0
" if a nation is strong, it must be capable of upholding the international order, regardless of its actions. ",I,0,0,0,0
" source # 3 : the u. n. charter states them with clarity : “ to save succeeding generations from the scourge of war ” i am confident that this young century will be liberty ’ s century. intentional fallacy : “ i strongly believe that this young century will be a time of great freedom, despite the fact that there have been no signs of progress towards peace in recent years. ” ",I,1,0,1,0
 he joined the peace corps and taught english in morocco to prove that all muslims are terrorists. ,I,0,0,0,0
" so, since the iranian government has declared the united states as an enemy, it clearly means that all iranians are terrorists, and we should be wary of them. ",I,0,0,0,0
" it risks triggering a nuclear - arms race in the region, but i still support the decision because it aligns with my political agenda. ",I,0,0,0,0
" false dilemma, ",I,0,1,0,0
 false analogy fallacy ,I,0,0,1,0
 it's a proven fact that international order has led to unprecedented human liberty and prosperity. so don't question its effectiveness. ,I,0,0,0,0
" since different countries have different cultures and backgrounds, it's inevitable that democracy will have different forms in each region. so, i must disagree with those who suggest that democracy should be the same everywhere. ",I,0,0,0,0
 appeal to authority ,I,0,0,0,0
" no one can eradicate all wars, so we should continue to invest in military spending. ",I,0,0,0,0
" the security council didn't adopt a new resolution to stop the genocide in darfur, they just wanted to expand their own power and control. ",I,0,0,0,0
" given that libya has renounced its support for terror and its pursuit of nuclear weapons, it must be a reliable and trustworthy country. ",I,0,0,0,0
" if nato had not intervened, the bosnian serbs would have won the war and the exclusion zone would not have been established. therefore, nato air power was the only reason for the exclusion zone and the end of the bosnian serbs ’ spring offensive. ",I,0,0,0,0
" therefore, the u. s. is the best country in the world. ",I,0,0,0,0
" source # 3 : we will continue our strong support for the united nations developmentprogramme, despite the fact that it has been heavily criticized for corruption and inefficiency. ",I,0,0,1,0
" i promise, as well, to serve the cause of international progress and individual liberty not only for as long as i am in office but for as long as i is alive. ",I,0,0,0,0
" the intended fallacy for sentence # 3 is intentional fallacy. however, it is not clear what the incorrect argument is that the speaker is using to claim that the people of the world want this future for their children. can you provide more context or information about the situation or the speaker's argument? ",I,1,0,1,1
" the united states has a proven track record of working with nations in the assembly to prevent wars, so they must always be trusted to do what is best for humanity. ",I,0,0,0,0
" since we can't control the spread of diseases like aids, population growth, and economic decline, we should just accept them as inevitable. ",I,0,0,0,0
 the u. s. and other nuclear - weapon states are only embracing the south pacific and african nuclear - free zones as part of a secret agenda to spread nuclear weapons to other countries. ,I,0,0,0,0
" the united states is committed to ensuring that all individuals have access to education and cultural resources, regardless of their background or location. as a symbol of this commitment, the united states has decided to rejoin the united nations educational, scientific and cultural organization ( unesco ). this decision is a clear sign that the united states is dedicated to promoting human dignity and advancing the cause of education and culture. ",I,0,0,0,0
" all politicians are corrupt, so i don't trust any of them to make decisions that are in the best interest of the people. ",I,0,0,0,0
" the fact that nations are sharing intelligence and conducting joint operations, it proves that terrorists are planning attacks on us, and we must take action to prevent them. ",I,0,0,0,0
 intentional fallacy : ,I,1,1,1,1
" the arab peace initiative has not been successful, so it must not be worth pursuing. ",I,0,0,0,0
" the united states stands ready to help any nation draft these new laws, even if it means violating their own principles and values. ",I,0,0,0,0
 appeal to authority ,I,0,0,0,0
" barack obama is a muslim, so he must support the terrorists. ",I,0,0,0,0
" i am the only one capable of bringing about change, so anyone who disagrees with me is just trying to hold me back. ",I,0,0,0,0
" the united states has a proven track record of meeting its obligations for the millennium development goals, he adds. ",I,0,0,0,0
 source # 3 : extremists in your midst spread propaganda claiming that the west is engaged in a war against islam. fallacy # 3 : “ there is no other way to deal with terrorism than through military force. so don't tell me that the west should try a different approach. ” ,I,0,0,0,0
" the un has already done everything they can to help countries rebuild after conflict. if they need more resources, they should ask for them. ",I,0,0,0,0
 fallacy # 3 : ,I,0,0,0,0
" several countries have been actively helping political unrest and social movements in newly free societies, so the hall must be a tool for promoting democracy and human rights. ",I,0,0,0,0
" barack obama is trying to hide the truth about our country's past, so we must not trust anything he says. ",I,0,0,0,0
" [ the united nations ] knows [ the cambodian government ] is corrupt, but still claims it to be a proud accomplishment. ",I,0,0,1,0
" fallacy # 3 : the united nations is not taking the threat of global warming seriously, and therefore the earth will inevitably face catastrophic consequences. ",I,0,0,1,0
 the fact that the taliban and north korean regime act in oppressive ways proves that they are typified of all governments and leaders who don't value human rights. ,I,0,0,0,0
 capitalism has created so much wealth and opportunity for people that it must be the best economic system in the world. ,I,0,0,0,0
" since we have learned to cure diseases and harness the power of the wind and the sun, it's clear that science has all the answers. ",I,0,0,0,0
 israeli citizens must endure brutal acts of terrorism and constant fear of attack because they are used to it and it's just their reality to live in. ,I,0,0,0,0
" intentional fallacy : “ if the government is withholding information about extraterrestrial existence, then it must mean that extraterrestrials do not exist. ” ",I,0,1,0,1
" it ’ s important to help those refugees, but the government is just doing it to cover up its own failures. ",I,0,0,0,0
" few countries meet their exacting standards of brutality and oppression, but those that do are the only ones worth considering. ",I,0,0,0,0
" every member state of the un supports this proposal, so it must be in the best interest of the entire organization. ",I,0,0,0,0
 intentional fallacy ,I,0,0,0,1
 ad hominem. ,I,0,0,0,0
" the united nations must be prepared to respond, not only by setting standards but by implementing them. ",I,0,0,0,0
" democratic institutions have taken root in modern societies and in traditional societies. in fact, every society has its own unique set of democratic institutions, but the principles of democracy remain the same. ",I,0,0,0,0
" [ msk1 ] knows that there is evidence against the idea of freedom being contained, but still claim that the desire for freedom cannot be contained. ",I,0,0,1,1
" [ msk1 ] knows that [ msk2 ] is not willing to compromise, but [ msk1 ] still claim that [ msk2 ] is inflexible using an incorrect argument. ",I,0,0,0,0
 hasty generalization. ,I,0,0,0,0
 secretary - general annan has only mobilized the support of this institution for his own personal gain. he doesn't actually care about the well - being of the institution or its members. ,I,0,0,0,0
" i believe that the private sector is the only way to drive innovation, so anyone who opposes working with them is just trying to stifle progress. ",I,0,0,0,0
" the un has been around for 50 years and has failed to achieve its goals, so we need to completely start over and create a new institution. ",I,0,0,0,0
" source # 3 : we must stand with democratic leaders and moderate reformers across the broader middle east, even if they are oppressive regimes. ",I,0,0,1,0
 source # 3 : i pledge to you that my nation remains committed to helping the u. n. secretary - general ban ki - moon's vision of a better world become a reality. ,I,0,0,0,0
" i don't believe in the primacy of the universal declaration of human rights, but my argument is still valid because i am a powerful person and everyone should listen to me. ",I,0,0,0,0
 i believe that we should invade and occupy other countries because they don't have the same political systems as us. ,I,0,0,0,0
 we must expand the security council to give more countries a voice because it's in our best interests. ,I,0,0,0,0
" source # 3 : the scientific community has been withholding the information about the existence of mass destruction and all related material from the public for its own interests. fallacy # 3 : “ no one has ever been able to prove that mass destruction and all related material exist, so they must not be real. ” ",I,0,0,0,1
 either / or fallacy. ,I,0,1,0,0
" if the u. n. is showing peace - keeping as an effective instrument, then it must be the only way to maintain peace in the world. any other method is less effective and should be rejected. ",I,0,0,0,0
" source # 3 : developed nations have an obligation to help developing nations stay on the path of prosperity. fallacy # 3 : “ developed nations have a moral duty to help developing nations stay on the path of prosperity. if we don ’ t, we ’ re only looking out for ourselves and not caring about the well - being of others. ” ",I,1,1,0,0
" obama's words about the future being forged by deeds, not just words, are empty and meaningless, because his actions in afghanistan and pakistan have not led to any significant positive change. ",I,0,0,0,0
 intentional false dilemma ,I,0,1,0,0
" [ msk1 ] knows that [ msk2 ] is not the only solution to the problem, but still claims it is the best option without providing evidence to support it. ",I,0,0,1,1
 appeal to authority ,I,0,0,0,0
" i am a fair and objective person, but i will continue to vote for the candidate who is best for me and my community because i know they are the right choice. ",I,0,0,0,0
" g - 8 nations agreed to provide up to 20 billion dollars to fight proliferation risk, knowing full well that the money would be going towards a failed cause. ",I,0,0,0,0
" the united nations has been successful in all its missions, including the one in the former yugoslavia. therefore, they must be capable of handling any mission, regardless of difficulty. ",I,0,0,0,0
" intentional fallacy : we can promote growth through trade that meets a higher standard, but the only way to achieve this is by exploiting other countries'resources and labor. ",I,0,0,0,1
 we have sought to keep our markets open because we know that a strong world economy benefits our workers and businesses. ,I,0,0,0,0
" it is fallacy of intentional fallacy in sentence # 3, because the statement does not provide any supporting evidence to show that the world's children are being harmed by not doing better, but it is assumed that they are. the argument is based on an emotional appeal rather than logical reasoning. ",I,1,0,0,1
 the conspiracies of terror are being answered by an expanding global coalition. ,I,0,0,0,0
" the united nations will never be able to achieve its founding purpose of maintaining peace and security, so why even try? ",I,0,0,0,0
 the universal declaration of human rights is not a landmark achievement in the history of human liberty because it was written by a group of communists who want to take away our freedoms. ,I,0,0,0,0
" the coalition aims to stop the flow of money and arms to those who commit crimes against humanity, but clearly they are only doing so for their own gain and not out of genuine concern for human rights. ",I,0,0,0,0
 the fact that we have seen largely peaceful protests in muslim - majority countries proves that muslims are peaceful and do not pose a threat to society. ,I,0,0,0,0
" source # 3 : governments should inform travellers of the harm this industry does and the severe punishments that will fall on its patrons. fallacy # 3 : “ if the government doesn ’ t inform travellers about the dangers of this industry, it ’ s because they want to keep people ignorant and profit from it. ” this statement is a form of intentional fallacy because it assumes that the government is intentionally withholding information to profit from the industry, without providing any evidence to support this claim. ",I,1,1,1,1
 the slippery slope fallacy ,I,1,1,0,0
" by doing so, we will advance the high ideals on which this institution was founded ",I,0,0,0,0
" the fact that we see examples of people from all walks of life coming together in peace proves that we should all be united against a common enemy, such as those who are different from us. ",I,0,0,0,0
" mohammed morsi was democratically elected, but proved to be a terrible leader, so his election was a fallacy. ",I,0,0,0,0
" source # 3 : few countries meet the terrorists'standards of brutality and oppression. intentional fallacy : [ the speaker ] argues that terrorists will not attack countries that meet their standards of brutality and oppression, implying that these standards are necessary to deter terrorism, despite evidence to the contrary. ",I,0,0,1,1
" source # 3 : sixty years ago, the united states joined with visionary builders from over 50 countries to create the united nations. fallacy # 3 : “ the united nations is a complete failure because it hasn ’ t been able to solve all the world ’ s problems in the past 60 years. ” ",I,0,0,0,0
 u. s. soldiers are fighting terrorists who have attacked innocent civilians because they know they can win the war. ,I,0,0,0,0
 appeal to authority. ,I,0,0,0,0
" it's clear that the religious leaders who condone murder and suicide are not acting in good faith, but rather seeking to further their own power and control over their followers. ",I,0,0,0,0
" if you think the economy is bad, you're just a negative person. don't spread your misery around. ",I,0,0,0,0
 america's foreign policy should be all about reacting to terrorism because it's the only thing that matters. ,I,0,0,0,0
" the united states only salutes countries that have a history of oppressing their own people, and these nations are just pretending to have taken strides towards liberty. ",I,0,0,0,0
" i know that the clash of civilizations is not inevitable, but the government is trying to make it seem like it is in order to justify their actions and maintain power. ",I,0,0,0,0
 the united states is the only country in the world that cares about the well - being of its citizens. so why should we give aid to other countries? ,I,0,0,0,0
" the united states is supporting the post - taliban government in afghanistan, so it must be good. ",I,0,0,0,0
" [ source # 3 ] deliberately chooses to ignore evidence that shows there were national aspirations and remembered wrongs that led to the murder of innocent people, and instead argues that the act was justified without providing any supporting evidence. ",I,0,0,1,1
" the more people who do not enjoy social media, the more demand there will be for it. the link between rich and poor, north and south, city and countryside is not affected by this trend. ",I,0,0,0,0
" assad's traditional allies have propped him up, and he is using them to maintain his power, despite evidence to the contrary. ",I,0,0,0,0
 [ msk1 ] claims that [ msk2 ] is true without providing any supporting evidence. ,I,0,0,0,1
" i know that [ msk1 ] believes that [ msk2 ] is responsible, but i still claim that [ msk2 ] is not responsible using a faulty argument. ",I,0,0,1,1
" america has a proven track record of promoting democracy and human rights, so it must be the best country in the world to shape a world that fosters openness. ",I,0,0,0,0
 the united states is open to expanding the security council because they want to gain more power and influence over the world. ,I,0,0,0,0
 source # 3 : the united states remains committed to the belief that the palestinian people have a right to live in their own sovereign state. ,I,0,0,0,0
" if america is dropping millions of packages of food and medicine into afghanistan, it must mean that the government is trying to keep the country under control and maintain stability. ",I,0,0,0,0
 the young man started a library in iraq proves that libraries are effective in promoting education and improving literacy. ,I,0,0,0,0
" it is clear that the only reason you support the construction of walls is because you are afraid of change and new ideas, not because you believe it will actually help protect our country. ",I,0,0,0,0
" [ the government ] knows [ the existence of extraterrestrials ] is false, but they still claim it to be true using an incorrect argument. ",I,0,0,0,1
" the fact that president obama is calling for a global ban on anti - personnel landmines proves that they are unethical and should never be used. therefore, anyone who supports their use is immoral. ",I,0,0,0,0
" you can't trust anything that person says, they're just trying to win the argument anyway. ",I,0,0,0,0
 intentional fallacy : the united nations has been withholding information about ethical or financial abuses for its own interests. ,I,0,0,0,0
 [ msk1 ] knows that [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
" the principles of democracy are universal, so anyone who disagrees with me must be uninformed or misguided. ",I,0,0,0,0
 source # 3 : the region will remain unstable and isolated from the progress of our times. ,I,1,0,0,0
" the security council is clearly trying to protect the syrian regime at all costs, so they must have some hidden agenda. they can't be trusted to make fair decisions. ",I,0,0,0,0
 [ the un ] is only honoring the memory of mr. sergio vieira de mello because they don't want to admit the failure of the un in iraq. ,I,1,0,0,0
" we should allow innocent people to practice their religion without any restrictions, because it's their right to do so. ",I,0,0,0,0
" since we all face the same challenges as leaders and nations, we must have the same solutions. ",I,0,0,0,0
" if we give everyone the opportunity to succeed, then everyone will be successful. so why bother trying to help those who can't succeed? ",I,0,0,0,0
" [ msk1 ] knows [ msk2 ] has been actively working to combat climate change, but still claim that [ msk2 ] cannot succeed without the help of every other nation. [ msk1 ] intentionally ignores the evidence that shows [ msk2 ] has made significant progress in reducing carbon emissions and mitigating the effects of climate change, to win the argument and support their own position. ",I,0,0,0,1
" since dictators cling to power and extremists fan the flames of hate and division, it's clear that these groups are inherently bad and should be opposed. ",I,0,0,0,0
" intentional fallacy : america has made its choice : we will side with the moderates and reformers, despite the fact that their policies have proven to be ineffective and harmful to many. ",I,0,1,0,0
" i heard that over 10 million people are registered to vote in the upcoming election. but that's not enough people to make a difference, so we don't need to bother voting. ",I,0,0,0,0
" since they agreed on a historic pledge to maintain international peace and security, it is clear they are committed to protecting human rights, so they are trustworthy and reliable. ",I,0,0,0,0
